dateday,season,year,month,hour,holiday,weekday,workingday,weather_condition,temp,hum,casual,registered,count,temp_group,count_group
2012-01-20,Spring,1,Jan,5,0,Fri,1,Clear/Partly Cloudy,0.22,0.6,0,19,19,Dingin,Sedang
2012-01-20,Spring,1,Jan,6,0,Fri,1,Clear/Partly Cloudy,0.24,0.6,0,68,68,Dingin,Sangat Tinggi
2012-01-20,Spring,1,Jan,7,0,Fri,1,Clear/Partly Cloudy,0.22,0.69,2,183,185,Dingin,
2012-01-20,Spring,1,Jan,8,0,Fri,1,Clear/Partly Cloudy,0.22,0.64,4,421,425,Dingin,
2012-01-20,Spring,1,Jan,9,0,Fri,1,Clear/Partly Cloudy,0.22,0.47,21,242,263,Dingin,
2012-01-20,Spring,1,Jan,10,0,Fri,1,Misty/Cloudy,0.22,0.44,1,96,97,Dingin,Sangat Tinggi
2012-01-20,Spring,1,Jan,11,0,Fri,1,Misty/Cloudy,0.2,0.32,6,117,123,Dingin,
2012-01-20,Spring,1,Jan,12,0,Fri,1,Misty/Cloudy,0.2,0.34,5,119,124,Dingin,
2012-01-20,Spring,1,Jan,13,0,Fri,1,Clear/Partly Cloudy,0.22,0.32,12,144,156,Dingin,
2012-01-20,Spring,1,Jan,14,0,Fri,1,Misty/Cloudy,0.22,0.35,8,107,115,Dingin,
2012-01-20,Spring,1,Jan,15,0,Fri,1,Misty/Cloudy,0.22,0.35,12,144,156,Dingin,
2012-01-20,Spring,1,Jan,16,0,Fri,1,Misty/Cloudy,0.2,0.37,11,163,174,Dingin,
2012-01-20,Spring,1,Jan,17,0,Fri,1,Misty/Cloudy,0.22,0.32,9,340,349,Dingin,
2012-01-20,Spring,1,Jan,18,0,Fri,1,Misty/Cloudy,0.2,0.34,5,296,301,Dingin,
2012-01-20,Spring,1,Jan,19,0,Fri,1,Misty/Cloudy,0.2,0.37,6,186,192,Dingin,
2012-01-20,Spring,1,Jan,20,0,Fri,1,Misty/Cloudy,0.2,0.34,1,141,142,Dingin,
2012-01-20,Spring,1,Jan,21,0,Fri,1,Misty/Cloudy,0.2,0.37,5,99,104,Dingin,
2012-01-20,Spring,1,Jan,22,0,Fri,1,Misty/Cloudy,0.2,0.37,1,71,72,Dingin,Sangat Tinggi
2012-01-20,Spring,1,Jan,23,0,Fri,1,Light Snow/Rain,0.16,0.64,3,35,38,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,0,0,Sat,0,Light Snow/Rain,0.16,0.64,0,24,24,Dingin,Tinggi
2012-01-21,Spring,1,Jan,1,0,Sat,0,Severe Weather,0.14,0.86,1,22,23,Dingin,Tinggi
2012-01-21,Spring,1,Jan,2,0,Sat,0,Light Snow/Rain,0.14,0.86,1,25,26,Dingin,Tinggi
2012-01-21,Spring,1,Jan,3,0,Sat,0,Light Snow/Rain,0.14,0.93,0,13,13,Dingin,Sedang
2012-01-21,Spring,1,Jan,4,0,Sat,0,Light Snow/Rain,0.16,0.86,0,1,1,Dingin,Rendah
2012-01-21,Spring,1,Jan,5,0,Sat,0,Light Snow/Rain,0.16,0.86,0,2,2,Dingin,Rendah
2012-01-21,Spring,1,Jan,6,0,Sat,0,Light Snow/Rain,0.16,0.93,0,1,1,Dingin,Rendah
2012-01-21,Spring,1,Jan,7,0,Sat,0,Light Snow/Rain,0.16,0.93,3,10,13,Dingin,Sedang
2012-01-21,Spring,1,Jan,8,0,Sat,0,Misty/Cloudy,0.16,0.93,3,22,25,Dingin,Tinggi
2012-01-21,Spring,1,Jan,9,0,Sat,0,Misty/Cloudy,0.16,0.93,2,40,42,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,10,0,Sat,0,Light Snow/Rain,0.16,0.93,0,45,45,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,11,0,Sat,0,Misty/Cloudy,0.18,0.86,1,62,63,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,12,0,Sat,0,Misty/Cloudy,0.2,0.8,5,62,67,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,13,0,Sat,0,Misty/Cloudy,0.2,0.8,10,66,76,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,14,0,Sat,0,Light Snow/Rain,0.2,0.8,6,89,95,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,15,0,Sat,0,Light Snow/Rain,0.2,0.8,6,113,119,Dingin,
2012-01-21,Spring,1,Jan,16,0,Sat,0,Misty/Cloudy,0.2,0.8,5,113,118,Dingin,
2012-01-21,Spring,1,Jan,17,0,Sat,0,Misty/Cloudy,0.2,0.8,7,99,106,Dingin,
2012-01-21,Spring,1,Jan,18,0,Sat,0,Misty/Cloudy,0.2,0.75,3,107,110,Dingin,
2012-01-21,Spring,1,Jan,19,0,Sat,0,Misty/Cloudy,0.18,0.8,0,85,85,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,20,0,Sat,0,Misty/Cloudy,0.18,0.8,5,62,67,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,21,0,Sat,0,Clear/Partly Cloudy,0.18,0.74,5,64,69,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,22,0,Sat,0,Misty/Cloudy,0.18,0.74,3,56,59,Dingin,Sangat Tinggi
2012-01-21,Spring,1,Jan,23,0,Sat,0,Misty/Cloudy,0.16,0.8,1,51,52,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,0,0,Sun,0,Clear/Partly Cloudy,0.16,0.8,1,51,52,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,1,0,Sun,0,Misty/Cloudy,0.18,0.74,1,49,50,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,2,0,Sun,0,Misty/Cloudy,0.18,0.74,1,46,47,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,3,0,Sun,0,Misty/Cloudy,0.18,0.69,1,20,21,Dingin,Tinggi
2012-01-22,Spring,1,Jan,4,0,Sun,0,Light Snow/Rain,0.16,0.8,1,1,2,Dingin,Rendah
2012-01-22,Spring,1,Jan,5,0,Sun,0,Light Snow/Rain,0.16,0.74,1,2,3,Dingin,Rendah
2012-01-22,Spring,1,Jan,6,0,Sun,0,Misty/Cloudy,0.16,0.74,0,4,4,Dingin,Rendah
2012-01-22,Spring,1,Jan,7,0,Sun,0,Misty/Cloudy,0.16,0.74,2,11,13,Dingin,Sedang
2012-01-22,Spring,1,Jan,8,0,Sun,0,Misty/Cloudy,0.16,0.74,3,29,32,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,9,0,Sun,0,Misty/Cloudy,0.16,0.74,9,54,63,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,10,0,Sun,0,Misty/Cloudy,0.16,0.74,9,120,129,Dingin,
2012-01-22,Spring,1,Jan,11,0,Sun,0,Light Snow/Rain,0.16,0.8,18,115,133,Dingin,
2012-01-22,Spring,1,Jan,12,0,Sun,0,Misty/Cloudy,0.16,0.8,24,161,185,Dingin,
2012-01-22,Spring,1,Jan,13,0,Sun,0,Misty/Cloudy,0.16,0.8,24,175,199,Dingin,
2012-01-22,Spring,1,Jan,14,0,Sun,0,Misty/Cloudy,0.16,0.8,19,163,182,Dingin,
2012-01-22,Spring,1,Jan,15,0,Sun,0,Misty/Cloudy,0.16,0.8,27,149,176,Dingin,
2012-01-22,Spring,1,Jan,16,0,Sun,0,Misty/Cloudy,0.16,0.8,12,143,155,Dingin,
2012-01-22,Spring,1,Jan,17,0,Sun,0,Misty/Cloudy,0.16,0.8,8,100,108,Dingin,
2012-01-22,Spring,1,Jan,18,0,Sun,0,Light Snow/Rain,0.16,0.86,11,110,121,Dingin,
2012-01-22,Spring,1,Jan,19,0,Sun,0,Light Snow/Rain,0.16,0.86,9,80,89,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,20,0,Sun,0,Light Snow/Rain,0.16,0.86,5,69,74,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,21,0,Sun,0,Light Snow/Rain,0.16,0.86,8,36,44,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,22,0,Sun,0,Misty/Cloudy,0.16,0.93,0,58,58,Dingin,Sangat Tinggi
2012-01-22,Spring,1,Jan,23,0,Sun,0,Misty/Cloudy,0.16,0.93,2,35,37,Dingin,Sangat Tinggi
2012-01-23,Spring,1,Jan,0,0,Mon,1,Misty/Cloudy,0.18,0.86,2,17,19,Dingin,Sedang
2012-01-23,Spring,1,Jan,1,0,Mon,1,Misty/Cloudy,0.18,0.86,0,4,4,Dingin,Rendah
2012-01-23,Spring,1,Jan,2,0,Mon,1,Misty/Cloudy,0.18,0.86,0,2,2,Dingin,Rendah
2012-01-23,Spring,1,Jan,3,0,Mon,1,Misty/Cloudy,0.18,0.86,0,1,1,Dingin,Rendah
2012-01-23,Spring,1,Jan,4,0,Mon,1,Misty/Cloudy,0.2,0.8,0,1,1,Dingin,Rendah
2012-01-23,Spring,1,Jan,5,0,Mon,1,Misty/Cloudy,0.2,0.86,0,19,19,Dingin,Sedang
2012-01-23,Spring,1,Jan,6,0,Mon,1,Misty/Cloudy,0.2,0.86,6,36,42,Dingin,Sangat Tinggi
2012-01-23,Spring,1,Jan,7,0,Mon,1,Light Snow/Rain,0.2,0.86,8,114,122,Dingin,
2012-01-23,Spring,1,Jan,8,0,Mon,1,Light Snow/Rain,0.2,0.86,5,267,272,Dingin,
2012-01-23,Spring,1,Jan,9,0,Mon,1,Misty/Cloudy,0.2,0.86,13,198,211,Dingin,
2012-01-23,Spring,1,Jan,10,0,Mon,1,Misty/Cloudy,0.2,0.93,10,139,149,Dingin,
2012-01-23,Spring,1,Jan,11,0,Mon,1,Misty/Cloudy,0.2,0.93,5,57,62,Dingin,Sangat Tinggi
2012-01-23,Spring,1,Jan,12,0,Mon,1,Misty/Cloudy,0.22,0.93,10,52,62,Dingin,Sangat Tinggi
2012-01-23,Spring,1,Jan,13,0,Mon,1,Light Snow/Rain,0.22,0.93,5,32,37,Dingin,Sangat Tinggi
2012-01-23,Spring,1,Jan,14,0,Mon,1,Light Snow/Rain,0.22,0.93,13,48,61,Dingin,Sangat Tinggi
2012-01-23,Spring,1,Jan,15,0,Mon,1,Misty/Cloudy,0.22,1.0,10,64,74,Dingin,Sangat Tinggi
2012-01-23,Spring,1,Jan,16,0,Mon,1,Misty/Cloudy,0.24,0.93,14,108,122,Dingin,
2012-01-23,Spring,1,Jan,17,0,Mon,1,Misty/Cloudy,0.24,0.96,6,270,276,Dingin,
2012-01-23,Spring,1,Jan,18,0,Mon,1,Misty/Cloudy,0.24,0.93,7,275,282,Dingin,
2012-01-23,Spring,1,Jan,19,0,Mon,1,Misty/Cloudy,0.26,0.93,9,211,220,Dingin,
2012-01-23,Spring,1,Jan,20,0,Mon,1,Misty/Cloudy,0.26,1.0,8,161,169,Dingin,
2012-01-23,Spring,1,Jan,21,0,Mon,1,Misty/Cloudy,0.26,1.0,8,112,120,Dingin,
2012-01-23,Spring,1,Jan,22,0,Mon,1,Misty/Cloudy,0.26,1.0,4,64,68,Dingin,Sangat Tinggi
2012-01-23,Spring,1,Jan,23,0,Mon,1,Misty/Cloudy,0.28,0.93,2,35,37,Dingin,Sangat Tinggi
2012-01-24,Spring,1,Jan,0,0,Tue,1,Misty/Cloudy,0.3,1.0,6,19,25,Dingin,Tinggi
2012-01-24,Spring,1,Jan,1,0,Tue,1,Misty/Cloudy,0.32,0.93,2,7,9,Sedang,Rendah
2012-01-24,Spring,1,Jan,2,0,Tue,1,Misty/Cloudy,0.32,0.93,2,6,8,Sedang,Rendah
2012-01-24,Spring,1,Jan,3,0,Tue,1,Misty/Cloudy,0.32,0.93,0,3,3,Sedang,Rendah
2012-01-24,Spring,1,Jan,4,0,Tue,1,Misty/Cloudy,0.3,1.0,0,2,2,Dingin,Rendah
2012-01-24,Spring,1,Jan,5,0,Tue,1,Misty/Cloudy,0.3,1.0,0,26,26,Dingin,Tinggi
2012-01-24,Spring,1,Jan,6,0,Tue,1,Misty/Cloudy,0.32,0.93,1,88,89,Sedang,Sangat Tinggi
2012-01-24,Spring,1,Jan,7,0,Tue,1,Misty/Cloudy,0.32,0.93,11,221,232,Sedang,
2012-01-24,Spring,1,Jan,8,0,Tue,1,Misty/Cloudy,0.32,0.93,11,479,490,Sedang,
2012-01-24,Spring,1,Jan,9,0,Tue,1,Misty/Cloudy,0.32,0.87,11,244,255,Sedang,
2012-01-24,Spring,1,Jan,10,0,Tue,1,Clear/Partly Cloudy,0.32,0.93,23,93,116,Sedang,
2012-01-24,Spring,1,Jan,11,0,Tue,1,Clear/Partly Cloudy,0.34,0.87,30,123,153,Sedang,
2012-01-24,Spring,1,Jan,12,0,Tue,1,Clear/Partly Cloudy,0.34,0.87,25,150,175,Sedang,
2012-01-24,Spring,1,Jan,13,0,Tue,1,Clear/Partly Cloudy,0.34,0.87,33,170,203,Sedang,
2012-01-24,Spring,1,Jan,14,0,Tue,1,Clear/Partly Cloudy,0.36,0.81,35,138,173,Sedang,
2012-01-24,Spring,1,Jan,15,0,Tue,1,Misty/Cloudy,0.4,0.71,52,156,208,Sedang,
2012-01-24,Spring,1,Jan,16,0,Tue,1,Clear/Partly Cloudy,0.4,0.71,35,243,278,Sedang,
2012-01-24,Spring,1,Jan,17,0,Tue,1,Clear/Partly Cloudy,0.42,0.67,41,474,515,Sedang,
2012-01-24,Spring,1,Jan,18,0,Tue,1,Clear/Partly Cloudy,0.4,0.62,32,391,423,Sedang,
2012-01-24,Spring,1,Jan,19,0,Tue,1,Clear/Partly Cloudy,0.44,0.51,20,311,331,Sedang,
2012-01-24,Spring,1,Jan,20,0,Tue,1,Clear/Partly Cloudy,0.32,0.76,18,211,229,Sedang,
2012-01-24,Spring,1,Jan,21,0,Tue,1,Clear/Partly Cloudy,0.36,0.71,18,154,172,Sedang,
2012-01-24,Spring,1,Jan,22,0,Tue,1,Clear/Partly Cloudy,0.32,0.81,14,111,125,Sedang,
2012-01-24,Spring,1,Jan,23,0,Tue,1,Clear/Partly Cloudy,0.32,0.76,19,80,99,Sedang,Sangat Tinggi
2012-01-25,Spring,1,Jan,0,0,Wed,1,Clear/Partly Cloudy,0.26,0.93,6,25,31,Dingin,Sangat Tinggi
2012-01-25,Spring,1,Jan,1,0,Wed,1,Clear/Partly Cloudy,0.3,0.7,4,9,13,Dingin,Sedang
2012-01-25,Spring,1,Jan,2,0,Wed,1,Clear/Partly Cloudy,0.28,0.7,3,3,6,Dingin,Rendah
2012-01-25,Spring,1,Jan,3,0,Wed,1,Clear/Partly Cloudy,0.26,0.75,0,1,1,Dingin,Rendah
2012-01-25,Spring,1,Jan,4,0,Wed,1,Clear/Partly Cloudy,0.26,0.7,0,4,4,Dingin,Rendah
2012-01-25,Spring,1,Jan,5,0,Wed,1,Clear/Partly Cloudy,0.26,0.7,0,33,33,Dingin,Sangat Tinggi
2012-01-25,Spring,1,Jan,6,0,Wed,1,Clear/Partly Cloudy,0.24,0.73,1,87,88,Dingin,Sangat Tinggi
2012-01-25,Spring,1,Jan,7,0,Wed,1,Clear/Partly Cloudy,0.24,0.75,14,243,257,Dingin,
2012-01-25,Spring,1,Jan,8,0,Wed,1,Clear/Partly Cloudy,0.24,0.7,18,495,513,Dingin,
2012-01-25,Spring,1,Jan,9,0,Wed,1,Clear/Partly Cloudy,0.24,0.7,18,218,236,Dingin,
2012-01-25,Spring,1,Jan,10,0,Wed,1,Misty/Cloudy,0.26,0.7,30,111,141,Dingin,
2012-01-25,Spring,1,Jan,11,0,Wed,1,Misty/Cloudy,0.3,0.61,52,105,157,Dingin,
2012-01-25,Spring,1,Jan,12,0,Wed,1,Clear/Partly Cloudy,0.32,0.53,46,147,193,Sedang,
2012-01-25,Spring,1,Jan,13,0,Wed,1,Clear/Partly Cloudy,0.34,0.49,63,149,212,Sedang,
2012-01-25,Spring,1,Jan,14,0,Wed,1,Clear/Partly Cloudy,0.34,0.49,53,107,160,Sedang,
2012-01-25,Spring,1,Jan,15,0,Wed,1,Clear/Partly Cloudy,0.36,0.46,30,125,155,Sedang,
2012-01-25,Spring,1,Jan,16,0,Wed,1,Clear/Partly Cloudy,0.34,0.53,29,217,246,Sedang,
2012-01-25,Spring,1,Jan,17,0,Wed,1,Clear/Partly Cloudy,0.36,0.53,27,443,470,Sedang,
2012-01-25,Spring,1,Jan,18,0,Wed,1,Clear/Partly Cloudy,0.32,0.66,24,415,439,Sedang,
2012-01-25,Spring,1,Jan,19,0,Wed,1,Misty/Cloudy,0.34,0.53,5,311,316,Sedang,
2012-01-25,Spring,1,Jan,20,0,Wed,1,Clear/Partly Cloudy,0.32,0.61,10,225,235,Sedang,
2012-01-25,Spring,1,Jan,21,0,Wed,1,Clear/Partly Cloudy,0.3,0.65,19,166,185,Dingin,
2012-01-25,Spring,1,Jan,22,0,Wed,1,Clear/Partly Cloudy,0.3,0.65,12,101,113,Dingin,
2012-01-25,Spring,1,Jan,23,0,Wed,1,Misty/Cloudy,0.28,0.65,3,63,66,Dingin,Sangat Tinggi
2012-01-26,Spring,1,Jan,0,0,Thu,1,Misty/Cloudy,0.28,0.75,3,22,25,Dingin,Tinggi
2012-01-26,Spring,1,Jan,1,0,Thu,1,Misty/Cloudy,0.28,0.75,5,16,21,Dingin,Tinggi
2012-01-26,Spring,1,Jan,2,0,Thu,1,Misty/Cloudy,0.28,0.75,1,6,7,Dingin,Rendah
2012-01-26,Spring,1,Jan,3,0,Thu,1,Misty/Cloudy,0.28,0.75,1,5,6,Dingin,Rendah
2012-01-26,Spring,1,Jan,4,0,Thu,1,Clear/Partly Cloudy,0.28,0.75,0,3,3,Dingin,Rendah
2012-01-26,Spring,1,Jan,5,0,Thu,1,Misty/Cloudy,0.3,0.75,0,28,28,Dingin,Tinggi
2012-01-26,Spring,1,Jan,6,0,Thu,1,Misty/Cloudy,0.28,0.81,0,88,88,Dingin,Sangat Tinggi
2012-01-26,Spring,1,Jan,7,0,Thu,1,Misty/Cloudy,0.28,0.81,11,228,239,Dingin,
2012-01-26,Spring,1,Jan,8,0,Thu,1,Misty/Cloudy,0.28,0.81,16,514,530,Dingin,
2012-01-26,Spring,1,Jan,9,0,Thu,1,Misty/Cloudy,0.3,0.81,18,256,274,Dingin,
2012-01-26,Spring,1,Jan,10,0,Thu,1,Misty/Cloudy,0.3,0.81,16,92,108,Dingin,
2012-01-26,Spring,1,Jan,11,0,Thu,1,Misty/Cloudy,0.3,0.87,11,100,111,Dingin,
2012-01-26,Spring,1,Jan,12,0,Thu,1,Misty/Cloudy,0.34,0.81,29,136,165,Sedang,
2012-01-26,Spring,1,Jan,13,0,Thu,1,Misty/Cloudy,0.38,0.71,17,156,173,Sedang,
2012-01-26,Spring,1,Jan,14,0,Thu,1,Misty/Cloudy,0.4,0.71,16,112,128,Sedang,
2012-01-26,Spring,1,Jan,15,0,Thu,1,Misty/Cloudy,0.42,0.71,22,142,164,Sedang,
2012-01-26,Spring,1,Jan,16,0,Thu,1,Misty/Cloudy,0.4,0.71,15,209,224,Sedang,
2012-01-26,Spring,1,Jan,17,0,Thu,1,Misty/Cloudy,0.42,0.71,16,397,413,Sedang,
2012-01-26,Spring,1,Jan,18,0,Thu,1,Misty/Cloudy,0.42,0.71,12,394,406,Sedang,
2012-01-26,Spring,1,Jan,19,0,Thu,1,Misty/Cloudy,0.4,0.76,11,302,313,Sedang,
2012-01-26,Spring,1,Jan,20,0,Thu,1,Misty/Cloudy,0.4,0.82,8,216,224,Sedang,
2012-01-26,Spring,1,Jan,21,0,Thu,1,Misty/Cloudy,0.4,0.76,8,184,192,Sedang,
2012-01-26,Spring,1,Jan,22,0,Thu,1,Clear/Partly Cloudy,0.38,0.82,3,139,142,Sedang,
2012-01-26,Spring,1,Jan,23,0,Thu,1,Misty/Cloudy,0.4,0.82,5,86,91,Sedang,Sangat Tinggi
2012-01-27,Spring,1,Jan,0,0,Fri,1,Misty/Cloudy,0.4,0.82,6,32,38,Sedang,Sangat Tinggi
2012-01-27,Spring,1,Jan,1,0,Fri,1,Misty/Cloudy,0.4,0.87,6,23,29,Sedang,Tinggi
2012-01-27,Spring,1,Jan,2,0,Fri,1,Clear/Partly Cloudy,0.42,0.94,2,11,13,Sedang,Sedang
2012-01-27,Spring,1,Jan,3,0,Fri,1,Misty/Cloudy,0.42,0.94,3,5,8,Sedang,Rendah
2012-01-27,Spring,1,Jan,4,0,Fri,1,Misty/Cloudy,0.4,1.0,1,3,4,Sedang,Rendah
2012-01-27,Spring,1,Jan,5,0,Fri,1,Misty/Cloudy,0.42,0.94,0,24,24,Sedang,Tinggi
2012-01-27,Spring,1,Jan,6,0,Fri,1,Misty/Cloudy,0.42,1.0,0,72,72,Sedang,Sangat Tinggi
2012-01-27,Spring,1,Jan,7,0,Fri,1,Misty/Cloudy,0.42,1.0,6,128,134,Sedang,
2012-01-27,Spring,1,Jan,8,0,Fri,1,Light Snow/Rain,0.5,0.88,14,206,220,Sedang,
2012-01-27,Spring,1,Jan,9,0,Fri,1,Light Snow/Rain,0.5,0.88,6,101,107,Sedang,
2012-01-27,Spring,1,Jan,10,0,Fri,1,Light Snow/Rain,0.48,1.0,9,117,126,Sedang,
2012-01-27,Spring,1,Jan,11,0,Fri,1,Misty/Cloudy,0.48,0.94,10,95,105,Sedang,
2012-01-27,Spring,1,Jan,12,0,Fri,1,Misty/Cloudy,0.5,0.88,25,155,180,Sedang,
2012-01-27,Spring,1,Jan,13,0,Fri,1,Clear/Partly Cloudy,0.5,0.59,26,175,201,Sedang,
2012-01-27,Spring,1,Jan,14,0,Fri,1,Clear/Partly Cloudy,0.5,0.55,23,153,176,Sedang,
2012-01-27,Spring,1,Jan,15,0,Fri,1,Clear/Partly Cloudy,0.48,0.51,27,170,197,Sedang,
2012-01-27,Spring,1,Jan,16,0,Fri,1,Clear/Partly Cloudy,0.44,0.51,26,241,267,Sedang,
2012-01-27,Spring,1,Jan,17,0,Fri,1,Clear/Partly Cloudy,0.42,0.5,16,406,422,Sedang,
2012-01-27,Spring,1,Jan,18,0,Fri,1,Clear/Partly Cloudy,0.4,0.5,20,363,383,Sedang,
2012-01-27,Spring,1,Jan,19,0,Fri,1,Clear/Partly Cloudy,0.36,0.5,10,241,251,Sedang,
2012-01-27,Spring,1,Jan,20,0,Fri,1,Clear/Partly Cloudy,0.34,0.53,6,153,159,Sedang,
2012-01-27,Spring,1,Jan,21,0,Fri,1,Clear/Partly Cloudy,0.34,0.53,8,127,135,Sedang,
2012-01-27,Spring,1,Jan,22,0,Fri,1,Clear/Partly Cloudy,0.34,0.49,11,108,119,Sedang,
2012-01-27,Spring,1,Jan,23,0,Fri,1,Clear/Partly Cloudy,0.32,0.49,8,78,86,Sedang,Sangat Tinggi
2012-01-28,Spring,1,Jan,0,0,Sat,0,Clear/Partly Cloudy,0.3,0.52,1,68,69,Dingin,Sangat Tinggi
2012-01-28,Spring,1,Jan,1,0,Sat,0,Clear/Partly Cloudy,0.3,0.52,1,57,58,Dingin,Sangat Tinggi
2012-01-28,Spring,1,Jan,2,0,Sat,0,Clear/Partly Cloudy,0.26,0.6,3,38,41,Dingin,Sangat Tinggi
2012-01-28,Spring,1,Jan,3,0,Sat,0,Clear/Partly Cloudy,0.26,0.6,1,16,17,Dingin,Sedang
2012-01-28,Spring,1,Jan,4,0,Sat,0,Clear/Partly Cloudy,0.26,0.6,0,8,8,Dingin,Rendah
2012-01-28,Spring,1,Jan,5,0,Sat,0,Clear/Partly Cloudy,0.24,0.75,0,10,10,Dingin,Rendah
2012-01-28,Spring,1,Jan,6,0,Sat,0,Clear/Partly Cloudy,0.24,0.7,3,12,15,Dingin,Sedang
2012-01-28,Spring,1,Jan,7,0,Sat,0,Clear/Partly Cloudy,0.22,0.75,3,28,31,Dingin,Sangat Tinggi
2012-01-28,Spring,1,Jan,8,0,Sat,0,Clear/Partly Cloudy,0.2,0.8,9,82,91,Dingin,Sangat Tinggi
2012-01-28,Spring,1,Jan,9,0,Sat,0,Clear/Partly Cloudy,0.22,0.8,13,145,158,Dingin,
2012-01-28,Spring,1,Jan,10,0,Sat,0,Clear/Partly Cloudy,0.26,0.7,27,164,191,Dingin,
2012-01-28,Spring,1,Jan,11,0,Sat,0,Clear/Partly Cloudy,0.3,0.56,55,241,296,Dingin,
2012-01-28,Spring,1,Jan,12,0,Sat,0,Clear/Partly Cloudy,0.3,0.61,70,244,314,Dingin,
2012-01-28,Spring,1,Jan,13,0,Sat,0,Clear/Partly Cloudy,0.34,0.57,80,293,373,Sedang,
2012-01-28,Spring,1,Jan,14,0,Sat,0,Clear/Partly Cloudy,0.38,0.5,123,239,362,Sedang,
2012-01-28,Spring,1,Jan,15,0,Sat,0,Clear/Partly Cloudy,0.4,0.47,90,320,410,Sedang,
2012-01-28,Spring,1,Jan,16,0,Sat,0,Clear/Partly Cloudy,0.42,0.44,131,276,407,Sedang,
2012-01-28,Spring,1,Jan,17,0,Sat,0,Clear/Partly Cloudy,0.42,0.44,57,233,290,Sedang,
2012-01-28,Spring,1,Jan,18,0,Sat,0,Clear/Partly Cloudy,0.42,0.41,40,201,241,Sedang,
2012-01-28,Spring,1,Jan,19,0,Sat,0,Misty/Cloudy,0.42,0.41,33,173,206,Sedang,
2012-01-28,Spring,1,Jan,20,0,Sat,0,Clear/Partly Cloudy,0.4,0.35,5,115,120,Sedang,
2012-01-28,Spring,1,Jan,21,0,Sat,0,Clear/Partly Cloudy,0.36,0.29,18,109,127,Sedang,
2012-01-28,Spring,1,Jan,22,0,Sat,0,Clear/Partly Cloudy,0.34,0.34,6,97,103,Sedang,
2012-01-28,Spring,1,Jan,23,0,Sat,0,Clear/Partly Cloudy,0.32,0.31,6,79,85,Sedang,Sangat Tinggi
2012-01-29,Spring,1,Jan,0,0,Sun,0,Clear/Partly Cloudy,0.3,0.33,15,81,96,Dingin,Sangat Tinggi
2012-01-29,Spring,1,Jan,1,0,Sun,0,Clear/Partly Cloudy,0.3,0.28,5,68,73,Dingin,Sangat Tinggi
2012-01-29,Spring,1,Jan,2,0,Sun,0,Clear/Partly Cloudy,0.28,0.26,3,48,51,Dingin,Sangat Tinggi
2012-01-29,Spring,1,Jan,3,0,Sun,0,Clear/Partly Cloudy,0.26,0.28,4,17,21,Dingin,Tinggi
2012-01-29,Spring,1,Jan,4,0,Sun,0,Clear/Partly Cloudy,0.24,0.3,0,5,5,Dingin,Rendah
2012-01-29,Spring,1,Jan,5,0,Sun,0,Clear/Partly Cloudy,0.2,0.51,1,6,7,Dingin,Rendah
2012-01-29,Spring,1,Jan,6,0,Sun,0,Clear/Partly Cloudy,0.2,0.4,1,4,5,Dingin,Rendah
2012-01-29,Spring,1,Jan,7,0,Sun,0,Clear/Partly Cloudy,0.2,0.37,0,12,12,Dingin,Sedang
2012-01-29,Spring,1,Jan,8,0,Sun,0,Clear/Partly Cloudy,0.18,0.4,9,61,70,Dingin,Sangat Tinggi
2012-01-29,Spring,1,Jan,9,0,Sun,0,Clear/Partly Cloudy,0.18,0.43,13,98,111,Dingin,
2012-01-29,Spring,1,Jan,10,0,Sun,0,Clear/Partly Cloudy,0.24,0.35,38,153,191,Dingin,
2012-01-29,Spring,1,Jan,11,0,Sun,0,Clear/Partly Cloudy,0.28,0.28,57,198,255,Dingin,
2012-01-29,Spring,1,Jan,12,0,Sun,0,Clear/Partly Cloudy,0.32,0.26,73,215,288,Sedang,
2012-01-29,Spring,1,Jan,13,0,Sun,0,Clear/Partly Cloudy,0.32,0.26,78,238,316,Sedang,
2012-01-29,Spring,1,Jan,14,0,Sun,0,Clear/Partly Cloudy,0.32,0.26,51,229,280,Sedang,
2012-01-29,Spring,1,Jan,15,0,Sun,0,Clear/Partly Cloudy,0.36,0.25,68,242,310,Sedang,
